	TCGA.OR.A5J1.01A	TCGA.OR.A5J2.01A	TCGA.OR.A5J3.01A	TCGA.OR.A5J5.01A	TCGA.OR.A5J6.01A	TCGA.OR.A5J7.01A	TCGA.OR.A5J8.01A	TCGA.OR.A5J9.01A	TCGA.OR.A5JA.01A	TCGA.OR.A5JB.01A	TCGA.OR.A5JC.01A	TCGA.OR.A5JD.01A	TCGA.OR.A5JE.01A	TCGA.OR.A5JF.01A	TCGA.OR.A5JG.01A	TCGA.OR.A5JI.01A	TCGA.OR.A5JJ.01A	TCGA.OR.A5JK.01A	TCGA.OR.A5JL.01A	TCGA.OR.A5JM.01A	TCGA.OR.A5JO.01A	TCGA.OR.A5JP.01A	TCGA.OR.A5JQ.01A	TCGA.OR.A5JR.01A	TCGA.OR.A5JS.01A	TCGA.OR.A5JT.01A	TCGA.OR.A5JV.01A	TCGA.OR.A5JW.01A	TCGA.OR.A5JX.01A	TCGA.OR.A5JY.01A	TCGA.OR.A5JZ.01A	TCGA.OR.A5K0.01A	TCGA.OR.A5K1.01A	TCGA.OR.A5K2.01A	TCGA.OR.A5K3.01A	TCGA.OR.A5K4.01A	TCGA.OR.A5K5.01A	TCGA.OR.A5K6.01A	TCGA.OR.A5K8.01A	TCGA.OR.A5K9.01A	TCGA.OR.A5KO.01A	TCGA.OR.A5KT.01A	TCGA.OR.A5KU.01A	TCGA.OR.A5KV.01A	TCGA.OR.A5KW.01A	TCGA.OR.A5KX.01A	TCGA.OR.A5KY.01A	TCGA.OR.A5KZ.01A	TCGA.OR.A5L3.01A	TCGA.OR.A5L4.01A	TCGA.OR.A5L5.01A	TCGA.OR.A5L6.01A	TCGA.OR.A5L8.01A	TCGA.OR.A5L9.01A	TCGA.OR.A5LA.01A	TCGA.OR.A5LB.01A	TCGA.OR.A5LC.01A	TCGA.OR.A5LD.01A	TCGA.OR.A5LE.01A	TCGA.OR.A5LG.01A	TCGA.OR.A5LH.01A	TCGA.OR.A5LJ.01A	TCGA.OR.A5LK.01A	TCGA.OR.A5LL.01A	TCGA.OR.A5LM.01A	TCGA.OR.A5LN.01A	TCGA.OR.A5LO.01A	TCGA.OR.A5LP.01A	TCGA.OR.A5LR.01A	TCGA.OR.A5LS.01A	TCGA.OR.A5LT.01A	TCGA.OU.A5PI.01A	TCGA.P6.A5OF.01A	TCGA.P6.A5OG.01A	TCGA.PA.A5YG.01A	TCGA.PK.A5H8.01A	TCGA.PK.A5H9.01A	TCGA.PK.A5HA.01A	TCGA.PK.A5HB.01A
ENSG00000007402.12	41.08962683	54.62925303	145.0144844	996.8811959	33.498681	19.80754727	30.47270559	67.92509231	40.2491218	39.27135489	49.62855102	71.31517933	35.96916915	93.72881941	60.53075417	80.96060614	67.79070688	54.77879358	23.99756772	35.83359128	67.32665016	113.0493603	34.63888592	36.40009126	77.57309523	26.9339573	21.13756167	47.36161254	185.8948511	39.54841907	28.54888616	43.55380673	27.97116054	41.58012318	15.05081318	53.11043269	48.70955843	26.65169396	92.38585336	31.43732382	64.9562534	43.69905875	68.01217918	233.9698403	49.48714318	60.89541356	78.61376092	323.612941	37.5240366	10.11530444	68.04248288	33.97253259	61.38977794	103.9667339	58.58948224	207.5192845	119.7409858	53.50082232	76.8998195	49.43620252	33.85976141	187.5418381	66.93458411	29.69470419	35.72713516	29.89172805	174.1662814	35.84153603	38.81783879	156.1186821	19.76788693	226.9927458	39.00963647	22.06230285	54.06792528	47.5388392	30.16843194	11.23753509	58.42561537
ENSG00000007908.16	1.580370263	120.8672223	11.60115876	0	5.911531941	8.879245329	15.92891429	2.342244562	6.313587733	13.90860486	10.70419728	38.03476231	0	8.89830564	35.45372744	178.1133335	4.892112867	20.54204759	11.19886493	19.47477787	118.2765476	4.008842563	9.991986322	54.9873719	50.48407785	18.77215205	0.880731736	2.914560772	4.944011996	7.461965863	24.98027539	0.967862372	85.31203965	0	0	2.845201752	0.825585736	32.6698184	2.566273704	0	4.428835459	10.08439817	0	1.422309059	11.69696111	0	11.03351031	18.61032887	0	18.96619582	32.82049174	14.15522191	3.448863929	0	0	3.063015269	23.72227078	2.43185556	1.114490138	3.138806509	13.54390457	5.358338232	59.21136286	5.499019294	0.992420421	7.472932014	4.543468209	117.9783894	10.70836932	0	2.823983847	14.6132669	6.704781268	313.6983687	53.29552635	3.728536408	9.850916551	1.872922515	11.26276923
ENSG00000008118.10	2.370555394	122.9158193	22.23555428	4.505677722	0	5.464150972	21.46940621	1.171122281	7.102786199	5.727072588	325.0183538	72.26604839	1.998287175	11.86440752	9.511975655	41.21630858	8.386479201	11.41224866	8.799108163	1426.332731	75.51502653	343.9586919	22.64850233	9.293640322	9.234892289	8.977985765	12.33024431	11.65824309	3.955209597	24.62448735	27.35934924	992.0589311	32.16683462	64.68019161	12.90069701	0	7.430271625	45.56579934	15.39764223	8.272979953	7.381392432	11.7651312	12.594848	16.35655418	11.69696111	1.581699053	6.895943941	40.32237922	88.87271827	8.850891381	141.6884644	11.32417753	4.828409501	25.99168347	19.52982741	18.37809162	22.59263883	4.86371112	25.63327317	21.97164556	15.80122199	1.530953781	20.59525665	21.99607718	6.946942949	11.20939802	12.11591522	61.97598938	53.54184661	0	9.883943463	6.819524553	9.752409117	110.3115143	20.08237225	20.50695024	13.54501026	36.52198905	12.67061538
ENSG00000008226.20	4.741110788	15.70591025	14.50144844	3.379258291	138.9210006	19.80754727	14.5437913	4.098927984	7.102786199	8.999685495	5.838653061	20.91911927	5.994861525	9.491526016	2.594175179	13.24809919	9.085352468	7.988574064	5.599432467	5.452937804	17.28657234	5.612379588	9.3258539	12.39152043	17.85412509	7.345624717	78.38512453	7.286401929	17.79844319	11.93914538	11.89536923	15.48579795	4.195674081	4.620013687	8.600464676	3.793602335	5.779100153	35.24901459	0	139.8133612	8.119531675	13.44586423	17.63278719	34.84657195	8.097896157	214.3202217	10.34391591	8.271257277	17.77454365	5.057652218	29.61849255	11.32417753	15.17500129	0	42.06424366	5.360276721	29.37043048	72.9556668	2.228980275	10.20112115	13.54390457	9.185722684	66.93458411	52.79058522	0	13.07763102	4.543468209	9.707082674	5.354184661	8.921067546	19.76788693	11.69061352	6.704781268	22.75174982	14.67557972	2.796402306	16.62342168	25.28445396	13.37453846
ENSG00000008277.14	1171.84455	185.0565946	225.2558325	309.7653434	89.65823444	786.8377399	946.7315578	1091.485966	51.29790033	49.90734684	758.0517891	357.5267657	376.6771325	1363.813644	519.6997608	2015.183087	1318.773854	697.2883933	416.7577594	274.9838635	126.464924	711.1686707	1456.831606	1600.055075	291.8225963	889.6367713	635.0075819	1753.836944	1747.213839	2043.83245	762.493168	1288.224817	321.6683462	354.2010493	535.3789261	459.9742832	195.6638195	1009.325442	623.6045102	1197.927497	431.073318	485.7318453	3063.067033	361.9776556	136.7644684	725.9998655	346.8659802	224.3578536	1048.698076	30.34591331	653.2078357	342.5563703	2385.924066	34.65557796	578.3833503	851.5182449	462.0194642	573.9179122	830.2951526	3159.208751	659.1366889	205.1478066	360.4169913	957.929161	381.0894418	295.1808145	1331.99343	1333.60382	305.1885257	1438.522142	1194.545167	1816.916185	908.193099	324.7295201	3386.969319	97.8740807	57.25845245	71.17105559	127.4100769
ENSG00000008394.13	4091.57861	171.3992814	34403.23629	6784.424229	31116.33363	15184.19253	7419.41125	5696.924337	10758.3535	18190.81885	12360.42853	22481.39713	4291.321708	41106.01951	46957.16491	19040.46255	371.8005779	4084.443797	27905.17166	30017.64362	12827.5465	19581.59238	25775.99405	32323.28104	19320.01033	10666.66327	7560.201224	41351.78823	6896.896735	8482.762793	10541.67622	11.61434846	10290.58996	23903.95082	11649.3294	2759.845699	6962.990098	20720.40245	27079.32013	18415.65337	13068.7553	38471.97903	2142.383644	14421.50271	27813.574	4644.65927	24884.01371	12028.47589	24513.07065	28121.81074	25159.70867	16309.64669	3465.418476	8196.044187	32437.54104	30831.54595	5399.640681	2845.271005	5312.774486	35135.01536	34166.00415	924.6960835	11350.56082	18533.89463	7293.297676	30919.25621	11566.91282	30194.25401	17719.67414	19558.32546	15027.83004	29697.08099	14713.33773	3139.741475	16048.13262	14632.64113	4653.942388	3061.291852	6836.500922
ENSG00000009950.16	2265.460772	591.361664	8889.387896	6053.378019	731.0594501	566.2226444	5.540491926	1125.448512	4646.011373	18.81752422	1371.110361	1921.706366	189.8372816	4813.390131	4672.974222	275.2660609	8010.485384	2410.266918	1710.226659	652.0155631	659.6192077	194.02798	91.26014174	209.1069072	2117.252972	22.03687415	695.7780717	13138.83996	8885.37836	1134.218811	4.758147694	180.9902635	71.32645938	1034.883066	5005.470442	12.32920759	825.5857361	1971.365621	2994.841413	3043.629325	3267.00429	2137.892413	1430.774732	1893.804513	5810.690375	56.1503164	3890.001977	214.018782	3821.526886	1282.114837	658.8113343	396.3462135	964.3023546	615.1365088	974.9890763	6310.577209	2208.430446	4136.586308	92.50268143	4244.451102	1167.03311	6541.765505	664.1970269	774.2619166	5644.887356	1206.87852	11972.03873	1945.150028	65.5887621	12383.55689	611.3925028	12962.94196	2283.89231	47.57184053	3895.207817	453.9493076	4288.842793	37.45845031	1709.12523
ENSG00000010030.14	26.07610934	92.86973015	36.73700273	84.48145728	28.57240438	217.88302	82.41481739	26.93581247	129.4285485	1392.496792	112.8806259	26.62433362	223.8081636	55.76271534	16.42977613	23.55217633	145.3656395	651.6393987	45.59537866	140.9973918	261.1182243	20.84598133	68.61163941	56.53631196	67.10688397	117.5299955	63.41268501	23.31648617	30.65287438	49.99517128	375.8936678	288.4229868	198.5952398	90.86026917	17.20092935	29.4004181	416.095211	129.8195415	35.92783186	91.83007747	25.09673427	26.89172846	84.38548157	95.29470698	24.29368847	22.93463627	15.17107667	18.61032887	140.2213999	21.49502193	152.8954615	101.9175978	59.32045958	34.65557796	156.2386193	16.08083016	211.2411731	17.02298892	54.61001675	53.35971065	81.26342739	124.7727331	115.8483186	54.99019294	199.4765047	18.68233003	48.4636609	88.11044273	66.92730826	44.60533773	5.647967693	58.4530676	46.93346887	210.2813241	48.66113275	13.98201153	83.73279068	171.3724102	21.1176923
ENSG00000010282.15	0.790185131	48.48346206	22.23555428	25.9076469	4.926276618	0	15.92891429	0	3.945992333	0.818153227	0.973108844	5885.879467	0	1.186440752	0	0	2.0966198	0	230.3766501	14.80083118	7.278556774	0	75.93909605	121.5917942	0.615659486	88.96367713	3544.945239	0.728640193	0.988802399	0.746196586	60.6663831	1.935724744	190.2038917	0	262.3141726	70.1816432	1.651171472	5.158392379	0	0.827297995	6.643253189	1.680733029	28.96815039	7.822699826	18.89509103	0	0.689594394	29.98330763	699.1320504	69.54271799	305.7909231	16.98626629	57.25114122	268.5807292	10.51606092	0.765753817	1.129631942	7.29556668	10.03041124	16.47873417	382.9915236	9.185722684	1292.352355	25.29548875	0.992420421	1.868233003	0	19.41416535	64.25021593	1.115133443	9.883943463	0	0	4.136681785	183.058547	59.65658252	1.231364569	0	4.223538461
ENSG00000010932.17	2.370555394	17.07164157	1725.672365	1.12641943	14.77882985	747.2226454	650.3152398	17.56683422	13.41637393	4.090766134	10.70419728	13.31216681	1411.789889	52.79661346	1777.874723	73.60055104	33.5459168	4.564899465	189.580785	6.231928919	231.0941776	115.4546658	23.31463475	28.65539099	208.7085657	14.69124943	4.403658681	433.5409148	3.955209597	23.13209417	3.56861077	123.8863836	15.3841383	709.9421032	32.25174254	11.38080701	6.604685889	46.42553141	2.566273704	2058.317412	198.5594564	277.3209498	31.48711999	7.822699826	181.7527804	97.27449178	251.0123594	27.91549331	92.82261686	32.87473942	90.45647725	5.662088765	5.518182286	0	7.511472082	29.86439888	25.98153466	167.7980336	4.457960551	2.354104882	14.29634371	10.71667646	48.91373454	59.38940838	21.83324927	5.60469901	28.01805396	18.66746668	4.015638496	78.05934103	7.059959617	6.819524553	21.94292051	157.1939078	5.406792528	2.796402306	1355.116708	22.47507019	45.05107691
ENSG00000011028.14	1544.021747	1048.881658	64.77313638	406.6374144	95.56976638	142.0679253	38274.41078	415.1628487	208.3483952	9573.210907	303.6099592	1039.29988	568.5127013	135.2542457	263.7411432	1426.378679	253.6909958	665.3340971	55.99432467	215.7805388	4168.793392	5659.68393	13441.22	322.1795312	64.64424602	136.3021475	1329.904922	198.1901325	461.7707204	172.3714114	237.9073847	459.7346266	288.1029536	258.7207665	406.371956	2682.076851	607.6311018	162.4893599	307.9528445	142.2952552	589.0351161	1643.756902	413.1110143	854.8077447	106.1724163	17072.06873	852.3386711	19744.52503	94.79756616	91.03773992	1270.39318	280.2733939	375.2363955	3196.977067	727.1104976	135.5384257	708.2792275	28070.90873	100.3041124	411.1836527	153.4975851	455.4587498	916.4889209	226.5595949	168.7114716	536.182872	205.9705588	533.889547	1003.909624	26.76320264	124.2552893	705.3336824	550.4015895	8212.00279	544.5412475	268.4546214	2918.949711	782.8816115	196.3945384
ENSG00000011347.10	41.08962683	876.1166454	22585.52257	5647.867024	134.9799793	180.3169821	5111.796363	346.6521952	5304.202894	111.2688389	3032.207157	249.1276931	760.3482701	443.1356209	347.619474	120.7049037	3457.326051	2507.271031	4561.937623	566.3265405	41.85170145	59.33086993	23.98076717	515.7970379	539.9333692	439.9213025	1325.501263	139.1702768	77.12658714	350.7123955	135.6072093	1980.246413	1149.614698	266.4207893	881.5476293	2111.1397	1255.715905	142.7155225	3454.204406	3348.902285	290.8268618	92.44031658	3881.732152	1126.468775	7666.008362	608.9541356	253.0811426	990.4830589	165.8957408	135.2921968	325.803418	229.314595	84.15227987	2885.076865	129.1973198	1869.205068	1102.520775	362.3464784	4467.990962	225.209367	2373.945495	4231.55625	157.0388319	481.7140902	5374.949001	42.96935908	8385.727825	49.28211203	496.6006273	6588.208383	5.647967693	369.2285437	978.8980651	202.6974075	615.6019493	54.99591201	1623.554184	690.1719469	1226.234
ENSG00000011465.18	1365.439907	1832.811439	1393.105814	135.1703317	66.01210668	657.0641544	101249.7197	22732.6546	333.8309514	573.525412	1628.011095	638.0331377	4581.073349	2145.6781	2305.357009	48332.00985	9508.869668	3079.024689	473.552003	711.2188879	2071.659222	33352.76836	74987.85895	173.481286	573.7946409	3.264722096	11.44951257	1927.98195	368.8232949	524.5762001	63.04545694	335.848243	379.0092253	971.7428788	202.1109199	10.43240642	817.3298787	2005.754903	1647.547718	9317.857321	769.1410914	10879.3849	1008.847324	507.0531797	1023.933981	33.21568012	3002.493992	21889.88238	2036.172723	1455.339426	19408.91812	215.1593731	97368.32645	1871.40121	1916.927675	490.0824431	18580.18618	919.2414017	141.5402475	12027.90654	1602.695374	156.9227625	131.2947611	5795.966336	322.5366369	50.44229109	954.128324	9693.642098	1781.604946	1105.097242	28674.73198	5683.586606	7245.430448	6158.829731	1359.422121	31.69255947	615.0666022	893.3840399	128.114
ENSG00000011590.14	3.160740526	10.24298494	1.933526459	65.33232697	5.911531941	11.61132081	17.31403727	14.05346737	15.78396933	22.09013712	4.865544218	6.656083404	11.98972305	14.23728902	18.15922625	13.24809919	12.5797188	21.68327246	5.599432467	1.55798223	18.19639194	7.215916613	9.3258539	11.6170504	18.46978458	5.713263669	14.09170778	10.92960289	16.80964079	10.44675221	1.189536923	9.678623718	2.797116054	6.160018249	10.75058085	2.845201752	8.255857361	14.61544507	5.132547409	22.33704587	16.23906335	26.89172846	12.594848	8.533854356	0.89976624	4.74509716	7.585538335	7.237350117	5.924847885	2.528826109	6.403998389	8.493133147	4.828409501	0	7.511472082	7.657538173	1.129631942	9.72742224	6.686940826	0.784701627	2.257317428	27.55716805	12.87203541	0	3.969681685	5.60469901	99.9563006	3.733493336	4.015638496	12.26646788	12.70792731	23.38122704	2.438102279	51.01907535	16.22037758	3.728536408	13.54501026	10.30107384	7.743153844
ENSG00000012124.17	710.3764331	95.6011928	127.6127463	1490.252906	5748.964813	14.3433963	48.47930435	141.1202349	934.4109845	8.181532268	126.5041497	303.3272294	163.8595483	1664.576375	2716.101412	176.6413225	805.1020033	171.18373	887.9100055	1459.050358	3233.498847	1106.440547	251.7980553	419.7627545	128.6728326	155.0742996	437.7236729	2355.693744	44.49610797	3991.40554	986.1261096	6681.153953	397.1904797	89.32026461	1666.340031	838.3861161	89.98884523	175.3853409	43.62665297	124.0946993	1386.225499	482.3703793	37.78454399	133.6970516	807.9900832	525.9149352	33.10053092	1263.434549	116.5220084	914.1706384	1146.315712	116.0728197	9.656819001	797.0782931	189.2890965	86.53018136	2897.50593	5532.471399	4933.847839	2993.636708	1580.122199	3596.975908	216.2501948	279.3501801	117.1056097	269.0255525	53.76437381	1213.385334	813.8360685	24.53293575	151.0831358	198.7404298	49.37157115	41.36681785	1025.745782	8713.589585	11099.52022	111.4388897	74.61584614
ENSG00000012171.20	1242.961212	6428.49735	11147.7468	10168.1882	8434.770825	3264.830206	73.41151802	86.07748767	5274.213352	132.5408227	14112.99756	4802.839611	31.9725948	9035.932767	13189.65133	11799.64034	4369.355664	260.1992695	4233.170945	10551.43465	3001.49485	145.1201008	11306.26559	251.7027587	21484.66908	53.86791459	53.72463591	9606.392303	13460.56706	344.7428228	503.1741186	7890.981917	205.58803	7687.702775	68.80371741	35.0908216	360.7809667	10969.32139	7046.987592	8486.422835	1863.06345	22977.30124	4797.377602	3514.525686	6904.806123	6157.554415	3124.5522	697.8873327	15199.20977	4553.151409	3898.434019	2833.875427	2986.716163	77.97505041	498.7617463	6864.217219	5843.586034	624.9868789	1289.465089	16025.96133	4133.14821	4962.58668	296.0568143	9630.982392	2514.793347	6566.839007	171.8945473	2911.378103	841.9455379	602.1720594	11863.55614	3518.874669	4003.363942	37.91958303	3209.317565	1377.694203	128.6775974	29.03029899	14710.58446
ENSG00000012223.13	7.111666183	33.46041748	94.7427965	1.12641943	110.3485962	26.63773599	22.85452919	7.612294828	1.578396933	4.090766134	54.49409524	124.5638466	33.97088197	16.01695015	12.10615083	92.73669431	2.795493067	18.25959786	43.99554081	3.894955574	322.0761373	28.86366645	62.61644762	32.52774113	12.9288492	37.54430411	10.56878084	3.643200965	4.944011996	1.492393173	19.03259078	1.935724744	97.89906189	1.540004562	6.450348507	3.793602335	4.12792868	2.579196189	35.92783186	4.136489976	5.166974702	1095.837935	7.556908798	2.844618119	8.097896157	2.37254858	12.41269909	9.305164436	37.5240366	16.43736971	2832.168288	39.63462135	24.83182029	69.31115592	81.12389849	8.423291991	38.40748602	12.1592778	1.114490138	16.47873417	20.31585685	16.0750147	38.61610622	13.19764631	3.969681685	13.07763102	2.271734105	61.97598938	34.8022003	7.805934103	53.65569309	13.63904911	6.095255698	79.97584784	310.5043709	4.66067051	30.78411422	10.30107384	0.703923077
ENSG00000012779.11	179.3720248	61.45790966	50.27168794	120.5268791	314.2964482	32.78490583	1651.759155	77.29407056	74.18465586	454.0750409	135.2621293	399.3650042	207.8218662	48.05085046	102.037557	195.7774658	44.02901581	496.4328169	72.79262208	38.17056463	786.9939512	28.86366645	297.09506	298.1709603	20.93242252	80.80187189	1248.877602	202.5619736	135.4659287	205.9502578	158.2084108	35.81090776	47.55097292	150.9204471	154.8083642	30.34881868	116.4075888	172.8061447	43.62665297	85.21169351	22.88231654	494.1355105	40.30351359	477.1846894	44.08854574	26.09803438	131.0229349	50.66145082	94.79756616	128.9701316	374.6339058	65.1140208	168.3045597	86.6389449	332.007066	46.71098286	97.14834699	24.3185556	11.14490138	184.4048824	85.77806225	133.9584558	1161.057594	40.69274278	39.69681685	435.2982898	21.96009634	492.0744217	91.02113924	21.18753542	80.48353963	183.1529451	182.2481454	1023.139295	580.8439973	251.6762075	124.9835037	601.2081275	32.38046153
ENSG00000013297.12	15.80370263	136.5731326	5.800579378	16.89629146	4.926276618	11.61132081	83.79994038	9.95453939	6.313587733	40.90766134	14.59663265	16.16477398	8.992292287	26.10169654	33.72427732	219.3296421	13.97746534	10.2710238	13.59862171	10.12688449	257.4789459	30.46720348	68.61163941	6.970230241	22.16374149	17.13979101	6.165122154	8.743682315	7.910419194	26.11688052	5.947684617	4.839311859	265.7260251	7.700022811	25.80139403	20.86481284	517.6422565	11.17651682	12.83136852	0.827297995	13.28650638	1418.538676	55.41733118	307.2187568	28.79251967	5.535946687	44.13404122	17.57642171	31.59918872	21.49502193	581.1628538	62.28297641	18.62386522	60.64726143	9.013766499	19.90959925	30.50006243	26.75041116	6.686940826	72.19254971	6.01951314	24.49526049	43.76492038	35.19372348	19.84840842	7.472932014	2.271734105	22.40096002	14.72400782	0	14.11991923	113.009264	50.59062229	3802.300007	31.66835624	13.04987743	16.62342168	78.66274565	1.407846154
ENSG00000013588.9	88.50073472	52.58065604	755.0420823	135.1703317	923.1842382	124.3094346	1171.814042	16.39571194	889.4266719	2894.626117	1283.530565	4039.291757	415.6437324	163.1356034	684.8622472	4733.987443	319.3850829	198.5731267	301.5694343	286.6687303	5013.105978	2581.694611	1920.459771	3649.302766	335.5344198	3191.265849	4294.447946	599.6708788	2531.334142	276.0927369	2394.537827	311.6516837	9054.264667	129.3603832	6297.690259	3673.155461	28.06991503	188.2813218	644.1346998	72.80222358	350.6161405	626.9134197	719.1658206	256.0156307	536.2606788	177.150294	127.5749629	342.2232698	240.943814	6582.534361	1835.546038	2644.195453	2.759091143	4808.461442	1718.624812	52.8370134	37.27785408	121.592778	59.0679773	61.99142855	633.553758	139.316794	5184.855861	2686.820827	1187.927244	4530.465033	429.3577458	8242.806587	1089.576578	64.67773971	2439.922044	140.2873622	305.981836	49.64018142	4445.155857	5131.398231	5813.887812	3998.689571	858.7861537
ENSG00000014914.21	7728.010585	4156.60329	3873.820261	4068.626983	1212.849303	3528.47549	491.0260969	1759.025666	1960.368991	411.5310731	1733.10685	813.9439134	665.4296293	2715.169661	3522.025168	1003.911516	1438.281183	3407.697451	494.349895	3059.877099	1143.643233	1058.334437	357.0469779	760.5295663	4587.894489	699.4667091	1343.115898	1850.01745	1900.478211	1103.624751	1561.861981	3957.589238	1141.22335	1844.925466	1326.621676	691.3840256	2764.88663	2476.028342	2745.912864	3837.008102	3145.211315	1065.58474	2695.297471	1457.866786	2842.361551	1484.424562	3136.275304	976.0083587	2551.634489	935.6656603	1043.851737	1755.247517	4155.191262	545.8253529	474.7250356	2342.440927	1933.929884	4024.720952	4324.221734	2177.547016	611.7330229	1541.670457	831.5334872	3295.012361	1915.371413	1212.483219	2688.218691	1571.053996	1014.617993	1561.186821	3073.906417	1891.930955	4923.138027	646.7012524	1151.646808	1426.165176	3998.240755	1494.592167	2431.350307
